,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
5086,3k,pluck,3.0,9.78,3.41,0.0,1.0,1.0
5087,lcnl,plucked,4.0,,,1.0,3.0,2.0
5088,lcnl,plucks,,,,,,
5089,3k,plug,2.0,6.05,3.36,9.0,5.0,2.0
5090,unl,plugged,2.0,,,6.0,3.0,3.0
5091,lcnl,plugs,1.0,,,1.0,4.0,1.0
5092,3k,plum,11.0,5.5,2.2,11.0,5.0,6.0
5093,3k,plumb,,9.813126,6.24,,,
5094,unl,plumbed,,,,,,
5095,lcnl,plumbs,,,,,,
5096,3k,plume,,11.24,2.91,,,
5097,unl,plumed,,,,,,
5098,lcnl,plumes,,,,0.0,0.0,0.0
5099,3k,plump,6.0,8.21,3.14,6.0,6.0,5.0
5100,unl,plumped,,,,,,
5101,lcnl,plums,3.0,,,26.0,9.0,2.0
5102,3k,plunge,,8.61,2.85,0.0,0.0,0.0
5103,lcnl,plunged,3.0,,,0.0,1.0,6.0
5104,lcnl,plunk,1.0,9.06,3.34,,,
5105,lcnl,plunked,,,,,,
5106,lcnl,plunks,,,,,,
5107,3k,plus,1.0,6.370915000000001,1.67,3.0,2.0,3.0
5108,3k,plush,,9.58,3.47,,,
5109,lcnl,ply,,12.0,3.41,,,
5110,lcnl,po,64.0,,,0.0,0.0,1.0
5111,3k,poach,1.0,10.06,2.46,,,
5112,lcnl,poached,8.0,,,,,
5113,lcnl,pock,,12.0,3.53,,,
5114,unl,pocked,,,,,,
5115,3k,pod,,7.95,3.87,0.0,4.0,6.0
5116,lcnl,pods,,,,0.0,0.0,2.0
5117,unl,poe,,,,1.0,0.0,0.0
5118,3k,point,12.0,4.55,1.61,34.0,79.0,100.0
5119,lcnl,points,3.0,,,9.0,28.0,29.0
5120,3k,poise,,11.33,3.33,,,
5121,unl,poised,,,,0.0,0.0,1.0
5122,3k,poke,1.0,4.95,2.37,1.0,3.0,5.0
5123,lcnl,poked,10.0,,,10.0,17.0,15.0
5124,lcnl,pokes,,,,,,
5125,unl,pol,,,,,,
5126,3k,pole,26.0,5.63,2.83,34.0,60.0,70.0
5127,lcnl,poles,4.0,,,12.0,24.0,30.0
5128,unl,polk,,,,0.0,0.0,0.0
5129,3k,poll,1.0,11.58,3.83,0.0,0.0,1.0
5130,unl,polled,,,,0.0,0.0,0.0
5131,lcnl,polls,,,,0.0,0.0,0.0
5132,lcnl,pom,,,,,,
5133,3k,pomp,,12.38,3.93,,,
5134,lcnl,pomps,,,,,,
5135,unl,poms,,,,,,
5136,lcnl,ponce,,,,0.0,1.0,1.0
5137,3k,pond,33.0,5.16,1.98,202.0,89.0,61.0
5138,lcnl,ponds,1.0,,,1.0,9.0,6.0
5139,lcnl,pone,,14.18,3.09,,,
5140,lcnl,pones,,,,,,
5141,unl,pong,,8.68,3.92,,,
5142,3k,pons,,,,,,
5143,unl,pont,,,,,,
5144,unl,poo,2.0,,,,,
5145,lcnl,pooch,,7.67,3.31,,,
5146,lcnl,poof,2.0,5.67,2.38,,,
5147,unl,pooh,126.0,,,0.0,13.0,17.0
5148,3k,pool,14.0,5.15,2.3,80.0,59.0,48.0
5149,unl,poole,,,,,,
5150,unl,pooled,,,,,,
5151,lcnl,pools,1.0,,,0.0,4.0,6.0
5152,lcnl,poop,24.0,4.0,3.11,,,
5153,unl,pooped,1.0,,,,,
5154,lcnl,poops,1.0,,,,,
5155,3k,poor,65.0,6.11,1.94,81.0,153.0,158.0
5156,lcnl,poove,,,,,,
5157,3k,pop,29.0,4.4846260000000004,1.59,38.0,40.0,23.0
5158,3k,pope,,8.83,2.64,0.0,0.0,4.0
5159,lcnl,popes,,,,,,
5160,lcnl,popped,9.0,,,1.0,23.0,23.0
5161,lcnl,pops,1.0,,,9.0,2.0,1.0
5162,3k,porch,11.0,5.4,2.19,50.0,84.0,57.0
5163,3k,pore,,9.89,3.18,0.0,0.0,0.0
5164,unl,pored,,,,,,
5165,lcnl,pores,,,,0.0,0.0,1.0
5166,3k,pork,2.0,5.63,1.95,2.0,5.0,2.0
5167,lcnl,porks,,,,,,
5168,lcnl,porn,,11.56,3.01,,,
5169,lcnl,porns,,,,,,
5170,unl,porsche,,,,,,
5171,3k,port,,9.32,3.22,1.0,5.0,8.0
5172,lcnl,ports,,,,0.0,0.0,0.0
5173,3k,pose,,7.89,2.66,0.0,0.0,0.0
5174,lcnl,posed,,,,0.0,0.0,1.0
5175,3k,posh,,11.88,3.55,,,
5176,3k,post,4.0,8.11,3.0,17.0,28.0,38.0
5177,lcnl,posts,,,,0.0,6.0,9.0
5178,3k,pot,22.0,5.95,3.99,129.0,74.0,48.0
5179,lcnl,pots,11.0,,,26.0,23.0,21.0
5180,unl,potts,,,,,,
5181,3k,pouch,5.0,6.56,2.41,26.0,14.0,7.0
5182,unl,pouched,,,,,,
5183,unl,pouf,,,,,,
5184,lcnl,pounce,3.0,9.06,3.15,0.0,0.0,3.0
5185,unl,pounced,1.0,,,,,
5186,3k,pound,2.0,6.79,2.44,17.0,16.0,14.0
5187,lcnl,pounds,3.0,,,14.0,23.0,34.0
5188,3k,pour,2.0,5.0,1.88,5.0,10.0,10.0
5189,lcnl,poured,7.0,,,14.0,29.0,34.0
5190,lcnl,pours,1.0,,,2.0,1.0,1.0
5191,3k,pout,23.0,7.0,4.01,,,
5192,lcnl,pouts,1.0,,,,,
5193,unl,pow,,,,,,
5194,lcnl,pox,3.0,8.61,2.66,3.0,2.0,1.0
5195,lcnl,poxes,,,,,,
5196,unl,prague,,,,,,
5197,3k,praise,,7.95,4.17,0.0,2.0,3.0
5198,lcnl,praised,,,,0.0,1.0,3.0
5199,3k,pram,,9.9,1.73,,,
5200,lcnl,prams,,,,,,
5201,lcnl,prance,4.0,8.95,2.68,,,
5202,lcnl,pranced,2.0,,,,,
5203,3k,prank,,8.39,2.5,,,
5204,lcnl,pranks,,,,,,
5205,lcnl,prat,,,,,,
5206,unl,pratt,,,,,,
5207,lcnl,prawn,,13.06,4.94,,,
5208,unl,prawns,,,,,,
5209,3k,pray,11.0,5.79,2.35,5.0,7.0,10.0
5210,lcnl,prayed,,,,2.0,10.0,8.0
5211,lcnl,prayer,1.0,5.25,1.77,0.0,4.0,7.0
5212,lcnl,prayers,5.0,,,0.0,3.0,6.0
5213,lcnl,prays,,,,,,
5214,3k,preach,,7.33,1.88,0.0,1.0,0.0
5215,lcnl,preached,,,,0.0,0.0,0.0
5216,lcnl,preen,,13.23,4.25,,,
5217,lcnl,preened,,,,,,
5218,lcnl,preens,,,,,,
5219,3k,prep,,9.24,2.88,,,
5220,lcnl,preps,,,,,,
5221,3k,press,7.0,6.4,2.89,5.0,10.0,14.0
5222,unl,pressed,8.0,,,8.0,22.0,32.0
5223,3k,prey,1.0,9.42,2.97,0.0,0.0,1.0
5224,unl,preyed,,,,,,
5225,lcnl,preys,,,,,,
5226,3k,price,1.0,7.35,2.78,15.0,18.0,24.0
5227,unl,priced,,,,0.0,0.0,0.0
5228,lcnl,prices,,,,0.0,2.0,5.0
5229,3k,prick,1.0,8.79,4.26,,,
5230,lcnl,pricked,1.0,,,0.0,0.0,3.0
5231,lcnl,pricks,,,,,,
5232,3k,pride,1.0,8.95,3.52,0.0,3.0,13.0
5233,lcnl,prides,,,,,,
5234,lcnl,pried,1.0,,,0.0,1.0,1.0
5235,lcnl,pries,1.0,,,,,
5236,3k,priest,3.0,7.1,1.86,0.0,7.0,19.0
5237,lcnl,priests,,,,0.0,1.0,3.0
5238,lcnl,prig,,11.85,3.41,,,
5239,3k,prim,,9.58,2.63,,,
5240,3k,prime,,8.83,3.13,0.0,3.0,9.0
5241,unl,primed,,,,,,
5242,lcnl,primp,,11.67,2.4,,,
5243,lcnl,primped,,,,,,
5244,lcnl,primps,,,,,,
5245,3k,prince,16.0,5.26,2.31,94.0,71.0,70.0
5246,3k,print,2.0,7.67,2.99,4.0,10.0,17.0
5247,lcnl,prints,2.0,,,0.0,4.0,8.0
5248,unl,prised,,,,,,
5249,unl,prix,,,,,,
5250,3k,prize,1.0,5.113389000000001,1.57,28.0,36.0,32.0
5251,unl,prized,1.0,8.37,3.3,0.0,0.0,1.0
5252,3k,pro,,8.39,3.27,0.0,2.0,1.0
5253,3k,probe,,9.9,2.85,0.0,0.0,0.0
5254,lcnl,probed,,,,0.0,0.0,0.0
5255,lcnl,probes,,,,0.0,0.0,0.0
5256,3k,prod,1.0,11.22,3.35,,,
5257,lcnl,prods,,,,,,
5258,unl,prof,,,,,,
5259,lcnl,prole,,,,,,
5260,unl,proles,,,,,,
5261,lcnl,prom,,10.42,2.89,,,
5262,3k,prompt,,10.24,2.31,0.0,0.0,1.0
5263,unl,prompts,,,,,,
5264,3k,prone,,12.58,3.79,0.0,0.0,0.0
5265,lcnl,prong,,10.78,4.76,,,
5266,unl,pronged,,,,,,
5267,unl,prongs,,,,,,
5268,3k,proof,,8.06,2.13,0.0,2.0,6.0
5269,unl,proofed,,,,,,
5270,lcnl,proofs,,,,0.0,0.0,0.0
5271,3k,prop,,10.83,3.87,1.0,0.0,0.0
5272,unl,propped,,,,0.0,3.0,5.0
5273,lcnl,props,1.0,,,0.0,0.0,1.0
5274,lcnl,pros,,,,,,
5275,3k,prose,,12.06,3.82,0.0,0.0,0.0
5276,unl,pross,,,,,,
5277,3k,proud,22.0,5.44,1.58,45.0,67.0,60.0
5278,unl,proust,,,,,,
5279,3k,prove,8.0,7.84,2.59,7.0,17.0,20.0
5280,lcnl,proved,2.0,,,0.0,5.0,11.0
5281,lcnl,proves,1.0,,,5.0,0.0,1.0
5282,3k,prow,1.0,12.56,3.41,,,
5283,3k,prowl,1.0,9.5,2.41,,,
5284,lcnl,prowled,,,,,,
5285,lcnl,prowls,,,,,,
5286,lcnl,prows,1.0,,,,,
5287,lcnl,prude,,12.11,2.54,,,
5288,lcnl,prune,2.0,7.85,2.58,,,
5289,unl,pruned,,,,,,
5290,lcnl,prunes,1.0,,,,,
5291,3k,pry,,8.06,3.39,0.0,0.0,0.0
5292,3k,psalm,2.0,8.76,2.91,,,
5293,lcnl,psalms,,,,,,
5294,unl,psych,,10.11,3.03,,,
5295,unl,psyched,,,,,,
5296,3k,pub,,12.05,3.84,,,
5297,lcnl,pubs,,,,,,
5298,lcnl,puce,,15.14,4.56,,,
5299,3k,puck,,7.79,4.02,0.0,1.0,1.0
5300,lcnl,pucks,,,,,,
5301,lcnl,pud,,,,,,
5302,3k,puff,9.0,6.44,3.18,33.0,17.0,6.0
5303,lcnl,puffed,15.0,,,15.0,13.0,9.0
5304,lcnl,puffs,2.0,,,6.0,4.0,4.0
5305,lcnl,pug,,9.17,3.68,57.0,0.0,0.0
5306,unl,pugh,,,,,,
5307,3k,puke,,6.94,3.13,,,
5308,unl,puked,,,,,,
5309,lcnl,pukes,,,,,,
5310,3k,pull,25.0,4.79,1.93,116.0,113.0,104.0
5311,lcnl,pulled,64.0,,,319.0,308.0,238.0
5312,lcnl,pulls,6.0,,,10.0,21.0,18.0
5313,3k,pulp,1.0,9.63,2.83,0.0,0.0,2.0
5314,lcnl,pulps,,,,,,
5315,3k,pulse,,10.21,2.27,0.0,3.0,4.0
5316,unl,pulsed,,,,,,
5317,3k,pump,2.0,6.06,1.98,10.0,13.0,14.0
5318,unl,pumped,6.0,,,0.0,4.0,4.0
5319,lcnl,pumps,,,,1.0,4.0,8.0
5320,3k,pun,,11.21,3.65,,,
5321,3k,punch,1.0,5.75,2.31,22.0,8.0,8.0
5322,unl,punched,2.0,,,3.0,3.0,2.0
5323,3k,punk,,10.0,4.46,,,
5324,lcnl,punks,,,,,,
5325,lcnl,puns,,,,,,
5326,3k,punt,,8.18,3.05,,,
5327,lcnl,punts,,,,,,
5328,3k,pup,11.0,5.11,3.78,25.0,14.0,6.0
5329,lcnl,pups,1.0,,,2.0,4.0,3.0
5330,3k,pure,1.0,7.95,3.34,2.0,6.0,18.0
5331,3k,purge,,11.56,3.68,,,
5332,lcnl,purged,,,,,,
5333,unl,purl,,14.2,2.49,,,
5334,lcnl,purled,,,,,,
5335,lcnl,purls,,,,,,
5336,lcnl,purr,2.0,5.25,2.53,5.0,3.0,2.0
5337,unl,purred,3.0,,,,,
5338,unl,purrs,1.0,,,,,
5339,3k,purse,12.0,5.53,2.01,11.0,7.0,13.0
5340,lcnl,pursed,,,,,,
5341,3k,pus,,7.78,1.99,,,
5342,3k,push,13.0,4.26,1.85,91.0,84.0,58.0
5343,lcnl,pushed,32.0,,,133.0,170.0,117.0
5344,lcnl,puss,,8.5,3.52,0.0,3.0,6.0
5345,3k,put,206.0,3.72,2.3,1936.0,1267.0,973.0
5346,lcnl,puts,7.0,,,55.0,44.0,16.0
5347,unl,putsch,,15.75,3.77,,,
5348,3k,putt,,8.67,3.45,,,
5349,lcnl,putts,,,,,,
5350,unl,pye,,,,,,
5351,unl,pyle,,,,,,
5352,3k,pyre,,14.07,4.32,,,
5353,lcnl,pyres,,,,,,
5354,unl,qua,1.0,,,,,
5355,3k,quack,35.0,5.251930000000001,3.59,3.0,4.0,2.0
5356,unl,quacked,5.0,,,,,
5357,lcnl,quacks,,,,,,
5358,lcnl,quad,,12.58,4.49,,,
5359,unl,quads,,,,,,
5360,unl,quaffed,,,,,,
5361,lcnl,quail,,9.72,3.12,0.0,1.0,1.0
5362,unl,quailed,,,,,,
5363,lcnl,quails,1.0,,,,,
5364,3k,quaint,,12.58,3.29,0.0,0.0,0.0
5365,3k,quake,,8.15,2.21,0.0,0.0,1.0
5366,unl,quaked,,,,,,
5367,lcnl,quakes,,,,,,
5368,lcnl,qualm,,12.67,4.58,,,
5369,3k,qualms,,,,,,
5370,lcnl,quark,,,,,,
5371,unl,quarks,,,,,,
5372,3k,quart,1.0,7.5,1.79,0.0,3.0,3.0
5373,lcnl,quarts,,,,0.0,0.0,0.0
5374,3k,quartz,,9.28,2.97,0.0,0.0,1.0
5375,lcnl,quash,,12.1,4.09,,,
5376,lcnl,quashed,,,,,,
5377,3k,quay,,14.7,2.71,,,
5378,lcnl,quays,,,,,,
5379,unl,que,,,,,,
5380,3k,queen,29.0,4.42,1.57,66.0,58.0,51.0
5381,lcnl,queens,1.0,,,1.0,3.0,3.0
5382,3k,queer,3.0,11.1,2.79,1.0,7.0,11.0
5383,3k,quell,,13.58,2.64,,,
5384,lcnl,quelled,,,,,,
5385,lcnl,quells,,,,,,
5386,3k,quench,,10.44,2.28,0.0,2.0,1.0
5387,lcnl,quenched,,,,,,
5388,3k,quest,,10.4,3.87,0.0,0.0,0.0
5389,lcnl,quests,,,,,,
5390,3k,queue,,12.17,3.38,,,
5391,unl,queued,,,,,,
5392,unl,queues,,,,,,
5393,unl,qui,,,,,,
5394,unl,quiche,,13.13,4.29,,,
5395,3k,quick,31.0,5.89,2.16,61.0,82.0,77.0
5396,lcnl,quid,,11.27,5.08,,,
5397,unl,quids,,,,,,
5398,lcnl,quiff,,,,,,
5399,3k,quill,,9.035165,3.14,0.0,0.0,1.0
5400,lcnl,quills,1.0,,,18.0,7.0,0.0
5401,lcnl,quilt,17.0,6.55,2.65,19.0,12.0,8.0
5402,unl,quilts,1.0,,,1.0,3.0,4.0
5403,unl,quin,,12.488033,2.46,,,
5404,3k,quince,,14.0,4.83,,,
5405,unl,quinn,,,,,,
5406,lcnl,quint,,12.5,4.48,,,
5407,lcnl,quints,,,,,,
5408,lcnl,quip,,12.75,3.47,,,
5409,unl,quipped,,,,,,
5410,unl,quips,,,,,,
5411,lcnl,quire,,14.9,2.18,,,
5412,3k,quirk,,11.39,3.82,,,
5413,lcnl,quirks,,,,,,
5414,lcnl,quirt,,,,,,
5415,3k,quit,3.0,5.26,2.18,22.0,38.0,26.0
5416,3k,quite,77.0,7.436615000000001,2.54,35.0,138.0,186.0
5417,lcnl,quits,,,,,,
5418,3k,quiz,,7.05,1.83,0.0,1.0,0.0
5419,unl,quizzed,,,,,,
5420,3k,quo,,,,0.0,0.0,0.0
5421,unl,quod,,,,,,
5422,3k,quote,,8.44,1.79,0.0,0.0,0.0
5423,lcnl,quotes,,,,,,
5424,unl,quoth,1.0,14.18,4.29,,,
5425,3k,race,14.0,6.0,2.62,151.0,108.0,90.0
5426,unl,raced,17.0,,,40.0,39.0,35.0
5427,lcnl,races,4.0,,,6.0,13.0,13.0
5428,3k,rack,2.0,6.26,2.66,10.0,6.0,6.0
5429,unl,racked,,,,,,
5430,lcnl,racks,,,,2.0,0.0,0.0
5431,unl,rad,,,,,,
5432,unl,rae,,,,,,
5433,3k,raft,,7.35,1.95,17.0,19.0,18.0
5434,lcnl,rafts,1.0,,,0.0,0.0,1.0
5435,3k,rag,8.0,5.22,2.05,6.0,6.0,5.0
5436,3k,rage,1.0,8.79,3.21,0.0,2.0,7.0
5437,unl,raged,1.0,,,0.0,1.0,2.0
5438,unl,ragged,,8.5,2.13,0.0,2.0,7.0
5439,lcnl,rags,1.0,,,143.0,11.0,12.0
5440,3k,raid,,9.53,3.37,1.0,0.0,0.0
5441,lcnl,raids,,,,0.0,0.0,0.0
5442,3k,rail,3.0,7.89,2.99,6.0,8.0,9.0
5443,unl,railed,,,,,,
5444,lcnl,rails,4.0,,,0.0,2.0,4.0
5445,3k,rain,83.0,3.6,1.27,361.0,227.0,185.0
5446,unl,rained,19.0,,,28.0,16.0,12.0
5447,unl,raines,,,,,,
5448,lcnl,rains,4.0,,,16.0,14.0,21.0
5449,3k,raise,4.0,6.72,2.72,13.0,31.0,45.0
5450,lcnl,raised,18.0,,,33.0,81.0,92.0
5451,unl,raj,,,,,,
5452,3k,rake,6.0,5.32,1.77,27.0,5.0,3.0
5453,unl,raked,1.0,,,16.0,4.0,1.0
5454,lcnl,rakes,,,,,,
5455,unl,ralph,22.0,,,5.0,23.0,18.0
5456,3k,ram,7.0,8.32,3.33,0.0,3.0,1.0
5457,lcnl,rammed,,,,1.0,1.0,1.0
5458,3k,ramp,1.0,7.28,1.84,0.0,3.0,4.0
5459,unl,ramped,,,,,,
5460,lcnl,ramps,1.0,,,0.0,0.0,0.0
5461,lcnl,rams,,,,,,
5462,3k,ran,145.0,,,1431.0,672.0,365.0
5463,3k,ranch,3.0,7.35,2.62,31.0,27.0,27.0
5464,lcnl,rand,1.0,,,0.0,4.0,0.0
5465,3k,rang,13.0,,,79.0,62.0,51.0
5466,3k,range,,7.11,2.58,0.0,4.0,15.0
5467,unl,ranged,,,,0.0,0.0,0.0
5468,3k,rank,1.0,9.42,2.04,0.0,0.0,1.0
5469,unl,ranked,,,,0.0,0.0,0.0
5470,lcnl,ranks,,,,0.0,0.0,0.0
5471,3k,rant,,9.22,3.06,,,
5472,lcnl,rants,,11.0,2.85,,,
5473,3k,rap,2.0,9.14,3.53,,,
5474,3k,rape,,10.74,2.98,0.0,0.0,0.0
5475,lcnl,raped,,,,,,
5476,lcnl,rapes,,,,,,
5477,lcnl,rapped,1.0,,,0.0,6.0,3.0
5478,lcnl,raps,,,,,,
5479,3k,rapt,,14.69,2.66,,,
5480,3k,rare,2.0,7.45,2.42,3.0,7.0,9.0
5481,3k,rash,2.0,5.78,2.1,10.0,1.0,1.0
5482,3k,rasp,,12.65,4.95,,,
5483,unl,rasped,,,,,,
5484,lcnl,rasps,,,,,,
5485,3k,rat,10.0,5.11,2.25,57.0,27.0,23.0
5486,lcnl,ratch,,,,,,
5487,3k,rate,,8.84,3.06,1.0,6.0,14.0
5488,lcnl,rates,,,,0.0,0.0,1.0
5489,lcnl,rats,7.0,,,6.0,15.0,21.0
5490,3k,rave,,12.33,2.74,,,
5491,lcnl,raved,,,,,,
5492,lcnl,raves,,,,,,
5493,3k,raw,4.0,7.17,2.71,1.0,10.0,16.0
5494,3k,ray,2.0,6.733253000000001,2.51,78.0,24.0,21.0
5495,unl,rayed,,,,,,
5496,3k,rays,2.0,,,1.0,6.0,18.0
5497,lcnl,raze,,11.88,3.74,,,
5498,unl,razed,,,,,,
5499,unl,re,,,,,,
5500,3k,reach,24.0,4.89,2.79,67.0,73.0,95.0
5501,lcnl,reached,51.0,,,129.0,189.0,212.0
5502,3k,read,86.0,4.11,1.68,529.0,494.0,520.0
5503,unl,reade,,,,,,
5504,lcnl,reads,3.0,,,84.0,16.0,11.0
5505,3k,real,35.0,4.95,1.43,221.0,241.0,236.0
5506,3k,realm,,10.78,3.0,0.0,0.0,0.0
5507,lcnl,realms,,,,,,
5508,3k,ream,,12.71,4.58,,,
5509,lcnl,reams,,,,,,
5510,3k,reap,,9.83,3.07,0.0,0.0,0.0
5511,lcnl,reaped,,,,,,
5512,lcnl,reaps,,,,,,
5513,3k,rear,,6.89,3.31,3.0,8.0,19.0
5514,unl,reared,,,,1.0,2.0,5.0
5515,unl,rears,,,,,,
5516,unl,reck,,,,,,
5517,unl,recks,,,,,,
5518,3k,red,181.0,3.68,1.63,892.0,372.0,316.0
5519,unl,rede,,,,,,
5520,unl,reds,,,,0.0,2.0,2.0
5521,unl,reece,,,,,,
5522,3k,reed,,8.779397000000001,2.7,6.0,6.0,5.0
5523,lcnl,reeds,,,,1.0,3.0,4.0
5524,3k,reef,,9.72,2.19,1.0,0.0,1.0
5525,lcnl,reefs,,,,1.0,0.0,1.0
5526,3k,reek,,8.71,2.66,,,
5527,lcnl,reeked,,,,,,
5528,lcnl,reeks,,,,,,
5529,3k,reel,3.0,9.12,4.08,0.0,1.0,2.0
5530,unl,reeled,,,,,,
5531,lcnl,reels,,,,,,
5532,unl,rees,,,,,,
5533,unl,reese,,,,,,
5534,unl,reeve,,,,,,
5535,lcnl,reeves,,,,,,
5536,3k,ref,,7.5,2.31,,,
5537,lcnl,refs,,,,,,
5538,unl,reg,,,,,,
5539,unl,reich,,,,,,
5540,unl,reid,,,,,,
5541,3k,reign,,9.42,2.85,0.0,0.0,0.0
5542,unl,reigned,,,,0.0,0.0,0.0
5543,lcnl,reigns,,,,0.0,0.0,0.0
5544,unl,reims,,,,,,
5545,3k,rein,,9.61,4.68,0.0,0.0,0.0
5546,unl,reined,,,,0.0,0.0,1.0
5547,lcnl,reins,,8.59,2.48,2.0,6.0,7.0
5548,unl,reiss,,,,,,
5549,3k,rend,,12.92,4.17,,,
5550,lcnl,rends,,,,,,
5551,3k,rent,,8.89,3.07,18.0,13.0,13.0
5552,lcnl,rents,,,,0.0,0.0,1.0
5553,lcnl,rep,,9.5,2.48,,,
5554,lcnl,reps,,,,,,
5555,3k,rest,49.0,4.22,2.53,199.0,221.0,235.0
5556,lcnl,rests,4.0,,,0.0,3.0,3.0
5557,unl,ret,,13.7,4.69,,,
5558,3k,retch,,11.059995,4.53,,,
5559,unl,retched,,,,,,
5560,3k,rev,,10.67,1.95,,,
5561,unl,revved,,,,,,
5562,unl,rex,2.0,,,71.0,9.0,3.0
5563,unl,rey,,,,,,
5564,unl,reyes,,,,,,
5565,unl,rheims,,,,,,
5566,3k,rheum,,17.38,4.66,,,
5567,lcnl,rheums,,,,,,
5568,unl,rhine,,,,0.0,0.0,1.0
5569,unl,rhode,,,,0.0,0.0,1.0
5570,unl,rhodes,,,,0.0,0.0,0.0
5571,lcnl,rhomb,,,,,,
5572,unl,rhone,,,,,,
5573,3k,rhyme,5.0,5.47,1.98,1.0,2.0,3.0
5574,unl,rhymed,,,,,,
5575,lcnl,rhymes,1.0,,,0.0,2.0,3.0
5576,unl,rhys,,,,,,
5577,3k,rib,,6.3,1.75,0.0,0.0,0.0
5578,unl,ribbed,,11.44,4.53,,,
5579,lcnl,ribs,,,,0.0,8.0,11.0
5580,3k,rice,13.0,3.72,1.41,19.0,37.0,31.0
5581,3k,rich,10.0,6.32,2.14,51.0,112.0,98.0
5582,unl,riche,,,,,,
5583,lcnl,rick,,7.798953000000001,4.39,31.0,17.0,11.0
5584,lcnl,ricks,1.0,,,,,
5585,lcnl,rid,8.0,6.79,2.3,37.0,35.0,30.0
5586,3k,ride,49.0,4.67,2.17,328.0,195.0,172.0
5587,lcnl,rides,3.0,,,60.0,26.0,13.0
5588,3k,ridge,1.0,8.84,2.48,2.0,7.0,13.0
5589,unl,ridged,,,,,,
5590,unl,rids,,,,,,
5591,lcnl,rife,,12.83,3.68,,,
5592,unl,riff,,9.84,2.67,,,
5593,3k,rift,,12.0,2.95,0.0,0.0,0.0
5594,lcnl,rifts,,,,,,
5595,3k,rig,,8.95,2.74,0.0,0.0,0.0
5596,unl,rigged,,,,0.0,0.0,0.0
5597,unl,riggs,,,,,,
5598,3k,right,257.0,4.346085,1.59,1499.0,1410.0,1229.0
5599,unl,rights,4.0,,,0.0,5.0,8.0
5600,lcnl,rigs,1.0,,,,,
5601,3k,rile,,10.95,3.88,,,
5602,unl,riled,,,,,,
5603,unl,riles,,,,,,
5604,lcnl,rill,,15.75,2.87,,,
5605,lcnl,rills,,,,,,
5606,3k,rim,,8.05,2.66,1.0,7.0,12.0
5607,3k,rime,1.0,,,,,
5608,lcnl,rimes,,,,,,
5609,unl,rimmed,,,,,,
5610,lcnl,rims,,,,,,
5611,3k,rind,,8.95,3.58,,,
5612,lcnl,rinds,1.0,,,,,
5613,3k,ring,29.0,4.53,1.87,102.0,90.0,76.0
5614,unl,ringed,,,,0.0,0.0,0.0
5615,lcnl,rings,6.0,,,20.0,21.0,26.0
5616,3k,rink,1.0,8.69,2.94,8.0,4.0,3.0
5617,lcnl,rinks,,,,,,
5618,3k,rinse,,4.95,2.01,0.0,1.0,1.0
5619,lcnl,rinsed,2.0,,,0.0,0.0,0.0
5620,3k,rip,1.0,6.11,3.41,14.0,11.0,10.0
5621,3k,ripe,2.0,7.11,2.87,6.0,5.0,10.0
5622,lcnl,ripped,3.0,,,7.0,6.0,8.0
5623,lcnl,rips,,,,,,
5624,3k,rise,8.0,6.72,2.85,2.0,24.0,37.0
5625,3k,risk,1.0,7.58,2.14,1.0,5.0,15.0
5626,unl,risked,2.0,,,0.0,0.0,1.0
5627,lcnl,risks,,,,0.0,0.0,0.0
5628,3k,rite,,10.42,2.22,0.0,0.0,0.0
5629,lcnl,rites,,,,0.0,0.0,0.0
5630,unl,ritz,,,,,,
5631,lcnl,rive,,10.71,4.82,,,
5632,3k,roach,,7.15,2.83,,,
5633,unl,roached,,,,,,
5634,3k,road,47.0,4.55,2.44,250.0,279.0,249.0
5635,lcnl,roads,12.0,,,17.0,29.0,37.0
5636,3k,roam,1.0,8.58,2.87,0.0,1.0,3.0
5637,lcnl,roamed,1.0,,,0.0,2.0,4.0
5638,lcnl,roams,,,,,,
5639,lcnl,roan,,13.0,3.91,,,
5640,3k,roar,7.0,4.79,2.25,25.0,42.0,25.0
5641,lcnl,roared,11.0,,,30.0,40.0,27.0
5642,lcnl,roars,7.0,,,2.0,2.0,3.0
5643,3k,roast,4.0,8.5,3.62,1.0,4.0,7.0
5644,lcnl,roasts,1.0,,,,,
5645,3k,rob,13.0,7.28,2.78,102.0,10.0,8.0
5646,unl,robb,,,,,,
5647,lcnl,robbed,,,,1.0,4.0,6.0
5648,3k,robe,3.0,6.38,2.91,4.0,9.0,10.0
5649,unl,robed,1.0,,,,,
5650,lcnl,robes,1.0,,,2.0,8.0,8.0
5651,lcnl,robs,,,,,,
5652,lcnl,roc,,,,,,
5653,unl,roche,,,,,,
5654,3k,rock,49.0,3.22,1.17,287.0,163.0,140.0
5655,unl,rocked,12.0,,,11.0,14.0,12.0
5656,lcnl,rocks,19.0,,,155.0,144.0,111.0
5657,3k,rod,,7.42,3.13,39.0,21.0,22.0
5658,3k,rode,17.0,,,68.0,78.0,77.0
5659,lcnl,rods,,,,0.0,1.0,2.0
5660,3k,roe,,15.4,4.01,,,
5661,lcnl,roes,,,,,,
5662,lcnl,rogue,,11.48,3.39,,,
5663,lcnl,rogues,,,,,,
5664,unl,roiled,,,,,,
5665,3k,role,1.0,6.65,2.58,1.0,0.0,2.0
